datetime,logger_10956,logger_10957,logger_10958,logger_10959,logger_2488,logger_4803,logger_6377,logger_6378,logger_6379,logger_7272,logger_7274,logger_7276,logger_7277,logger_7278,logger_7279,logger_7280
2017-12-01T03:15:00Z,39,71,25,178,37,16,13,8,NA,77,14,35,160,149,70,181
2017-12-01T03:30:00Z,21,39,13,104,21,9,6,3,NA,42,8,20,93,91,39,103
2017-12-01T03:45:00Z,5,11,2,33,7,2,2,1,NA,14,2,6,29,29,13,33
2017-12-01T04:00:00Z,0,0,0,5,0,0,0,0,NA,2,0,0,6,5,1,6
2017-12-01T04:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T04:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T04:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T05:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T05:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T05:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T05:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T06:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T06:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T06:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T06:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T07:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T07:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T07:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T07:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T08:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T08:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T08:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T08:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T09:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T09:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T09:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T09:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T10:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T10:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T10:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T10:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T11:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T11:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T11:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T11:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T12:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T12:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T12:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T12:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T13:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T13:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T13:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T13:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T14:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T14:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T14:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T14:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T15:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T15:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T15:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T15:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T16:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T16:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T16:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-01T16:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1
2017-12-01T17:00:00Z,1,3,0,14,3,1,0,0,NA,7,0,3,17,16,6,17
2017-12-01T17:15:00Z,15,26,6,74,16,6,5,2,NA,33,6,15,74,72,29,78
2017-12-01T17:30:00Z,20,36,11,100,21,9,7,4,NA,42,8,19,93,91,38,101
2017-12-01T17:45:00Z,34,60,21,165,35,14,12,7,NA,71,13,33,156,153,64,168
2017-12-01T18:00:00Z,57,92,37,274,61,26,21,12,NA,114,22,56,268,256,99,270
2017-12-01T18:15:00Z,63,104,40,302,66,28,23,13,NA,127,24,62,298,280,110,296
2017-12-01T18:30:00Z,79,142,51,382,75,32,26,16,NA,156,30,72,350,324,138,377
2017-12-01T18:45:00Z,148,260,93,718,143,60,50,30,NA,287,57,135,664,626,255,702
2017-12-01T19:00:00Z,252,428,164,1209,249,111,88,56,NA,510,98,245,1218,1107,434,1207
2017-12-01T19:15:00Z,550,847,402,2645,550,264,190,134,NA,1035,205,544,2780,2424,879,2429
2017-12-01T19:30:00Z,567,770,438,2964,575,328,197,147,NA,1029,198,564,2966,2504,865,2348
2017-12-01T19:45:00Z,414,675,275,1922,397,181,136,90,NA,787,146,389,1866,1717,663,1797
2017-12-01T20:00:00Z,297,503,188,1348,281,121,97,61,NA,558,105,268,1261,1197,488,1297
2017-12-01T20:15:00Z,324,565,207,1505,316,137,110,68,NA,619,121,296,1404,1358,552,1463
2017-12-01T20:30:00Z,258,452,166,1174,245,106,85,53,NA,487,94,234,1088,1041,430,1138
2017-12-01T20:45:00Z,322,560,209,1484,318,138,110,69,NA,626,123,310,1404,1347,549,1451
2017-12-01T21:00:00Z,421,723,263,1866,399,168,140,85,NA,780,152,379,1714,1664,708,1844
2017-12-01T21:15:00Z,302,516,191,1361,292,124,101,63,NA,582,112,283,1263,1239,511,1339
2017-12-01T21:30:00Z,452,774,286,2013,430,182,151,92,NA,853,165,416,1854,1805,754,1972
2017-12-01T21:45:00Z,311,536,199,1450,294,126,104,64,NA,590,116,286,1343,1266,516,1396
2017-12-01T22:00:00Z,485,856,303,2260,449,188,158,96,NA,910,180,432,2051,1895,809,2181
2017-12-01T22:15:00Z,533,892,322,2337,498,215,177,110,NA,1007,195,493,2254,2170,874,2337
2017-12-01T22:30:00Z,522,883,316,2275,471,199,164,103,NA,939,182,454,2122,2036,851,2214
2017-12-01T22:45:00Z,144,253,87,684,134,55,47,28,NA,269,54,126,609,584,247,652
2017-12-01T23:00:00Z,100,177,64,503,98,41,35,20,NA,203,40,96,474,442,178,487
2017-12-01T23:15:00Z,167,302,106,824,157,65,55,33,NA,316,64,150,729,698,290,786
2017-12-01T23:30:00Z,199,347,124,945,189,79,67,41,NA,383,77,181,874,837,346,929
2017-12-01T23:45:00Z,207,357,128,960,194,83,70,43,NA,398,77,191,916,861,353,943
2017-12-02T00:00:00Z,258,449,160,1225,241,99,84,51,NA,482,96,228,1116,1059,440,1163
2017-12-02T00:15:00Z,324,559,199,1483,295,124,104,64,NA,592,114,285,1354,1302,536,1405
2017-12-02T00:30:00Z,222,393,140,1055,211,90,75,45,NA,434,84,207,981,950,390,1029
2017-12-02T00:45:00Z,286,503,178,1317,262,112,92,56,NA,531,101,259,1188,1145,474,1245
2017-12-02T01:00:00Z,196,340,121,911,184,78,64,39,NA,367,71,179,824,808,331,866
2017-12-02T01:15:00Z,182,324,114,866,176,72,59,36,NA,343,68,168,774,756,313,814
2017-12-02T01:30:00Z,123,215,76,572,117,48,40,23,NA,229,45,112,514,500,207,539
2017-12-02T01:45:00Z,100,178,63,478,98,39,32,19,NA,188,37,92,426,416,173,448
2017-12-02T02:00:00Z,42,75,25,201,40,16,13,8,NA,80,15,39,180,174,73,187
2017-12-02T02:15:00Z,88,152,53,404,87,36,29,17,NA,171,32,85,383,375,153,399
2017-12-02T02:30:00Z,71,124,43,329,69,28,23,13,NA,134,26,67,301,295,120,313
2017-12-02T02:45:00Z,80,141,48,360,75,31,25,15,NA,149,28,73,326,319,134,347
2017-12-02T03:00:00Z,62,110,38,283,60,23,19,11,NA,115,21,56,255,249,104,270
2017-12-02T03:15:00Z,30,52,17,143,29,12,9,5,NA,57,11,28,128,126,51,135
2017-12-02T03:30:00Z,17,31,9,82,17,7,5,3,NA,34,5,16,75,73,30,79
2017-12-02T03:45:00Z,5,10,2,31,6,2,1,0,NA,12,1,6,27,26,11,30
2017-12-02T04:00:00Z,0,0,0,2,1,0,0,0,NA,1,0,0,4,4,1,4
2017-12-02T04:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T04:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T04:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T05:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T05:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T05:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T05:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T06:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T06:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T06:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T06:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T07:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T07:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T07:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T07:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T08:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T08:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T08:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T08:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T09:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T09:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T09:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T09:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T10:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T10:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T10:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T10:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T11:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T11:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T11:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T11:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T12:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T12:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T12:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T12:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T13:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T13:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T13:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T13:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T14:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T14:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T14:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T14:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T15:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T15:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T15:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T15:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T16:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T16:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T16:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T16:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-02T17:00:00Z,0,0,0,2,0,0,0,0,NA,1,0,0,5,4,1,5
2017-12-02T17:15:00Z,1,3,0,18,4,1,0,0,NA,8,0,3,17,16,6,17
2017-12-02T17:30:00Z,13,22,4,66,14,5,4,2,NA,28,5,14,62,61,25,63
2017-12-02T17:45:00Z,15,24,7,72,14,5,4,2,NA,29,5,13,64,61,26,63
2017-12-02T18:00:00Z,29,47,16,138,29,11,10,5,NA,59,11,28,127,125,52,127
2017-12-02T18:15:00Z,32,52,17,151,31,13,10,6,NA,63,12,29,135,131,55,136
2017-12-02T18:30:00Z,56,92,32,263,53,20,18,11,NA,106,21,50,231,226,96,231
2017-12-02T18:45:00Z,61,100,35,280,60,24,20,12,NA,120,22,57,254,253,104,254
2017-12-02T19:00:00Z,69,114,41,314,65,26,22,14,NA,129,25,62,275,269,113,275
2017-12-02T19:15:00Z,91,150,54,411,85,34,30,18,NA,171,32,80,358,355,150,362
2017-12-02T19:30:00Z,93,155,55,428,89,33,30,18,NA,176,34,82,371,368,156,373
2017-12-02T19:45:00Z,149,245,90,675,143,56,50,31,NA,284,56,133,603,602,251,599
2017-12-02T20:00:00Z,190,317,115,869,180,70,62,38,NA,354,70,164,745,750,316,750
2017-12-02T20:15:00Z,185,300,111,835,175,67,60,37,NA,337,67,160,726,726,300,714
2017-12-02T20:30:00Z,157,255,94,705,147,57,50,31,NA,290,56,136,617,610,256,605
2017-12-02T20:45:00Z,160,258,96,714,151,58,52,33,NA,296,57,140,635,626,260,613
2017-12-02T21:00:00Z,242,383,147,1071,236,94,82,51,NA,465,90,222,998,989,400,952
2017-12-02T21:15:00Z,310,503,184,1361,291,113,101,63,NA,567,112,267,1215,1199,505,1184
2017-12-02T21:30:00Z,468,741,277,2024,441,173,153,95,NA,859,165,411,1833,1829,749,1778
2017-12-02T21:45:00Z,469,745,276,1994,434,170,151,94,NA,855,162,405,1816,1767,745,1751
2017-12-02T22:00:00Z,564,907,334,2393,525,207,181,116,NA,1053,192,502,2190,2133,870,2067
2017-12-02T22:15:00Z,639,1018,375,2682,579,232,198,127,NA,1162,211,559,2402,2380,950,2290
2017-12-02T22:30:00Z,486,778,293,2107,454,178,156,98,NA,887,168,422,1897,1838,760,1795
2017-12-02T22:45:00Z,506,808,306,2158,467,184,161,102,NA,930,173,444,1960,1886,778,1847
2017-12-02T23:00:00Z,476,759,284,2045,442,172,151,96,NA,868,162,413,1846,1798,730,1726
2017-12-02T23:15:00Z,430,692,259,1885,402,156,137,87,NA,786,151,370,1668,1649,678,1591
2017-12-02T23:30:00Z,422,676,255,1835,390,152,134,83,NA,758,146,360,1619,1601,659,1545
2017-12-02T23:45:00Z,373,597,225,1658,355,138,122,77,NA,690,134,325,1480,1474,598,1401
2017-12-03T00:00:00Z,413,650,245,1767,385,149,131,82,NA,747,143,353,1602,1570,648,1511
2017-12-03T00:15:00Z,263,430,161,1192,247,93,84,53,NA,474,93,221,1021,1013,417,968
2017-12-03T00:30:00Z,174,280,104,786,166,64,56,35,NA,322,64,149,689,688,285,655
2017-12-03T00:45:00Z,262,423,156,1166,250,95,85,53,NA,489,93,227,1041,1029,423,981
2017-12-03T01:00:00Z,257,407,151,1119,242,92,82,51,NA,473,89,220,1006,994,403,937
2017-12-03T01:15:00Z,296,467,175,1246,272,107,93,59,NA,541,98,255,1121,1096,455,1070
2017-12-03T01:30:00Z,241,382,142,1037,220,83,75,47,NA,438,81,201,910,881,375,869
2017-12-03T01:45:00Z,208,336,123,897,190,72,64,41,NA,383,71,172,790,755,333,768
2017-12-03T02:00:00Z,173,268,102,762,165,63,55,35,NA,323,59,150,688,672,268,632
2017-12-03T02:15:00Z,145,227,84,615,133,51,45,28,NA,261,47,123,549,531,219,516
2017-12-03T02:30:00Z,103,160,60,434,94,37,32,20,NA,192,34,90,395,379,158,376
2017-12-03T02:45:00Z,93,143,55,404,86,33,28,18,NA,174,30,81,364,344,142,338
2017-12-03T03:00:00Z,82,128,47,350,74,28,25,16,NA,157,26,70,312,287,129,307
2017-12-03T03:15:00Z,57,90,34,255,53,20,17,11,NA,104,19,49,218,206,87,208
2017-12-03T03:30:00Z,24,37,13,111,23,8,7,4,NA,46,8,20,97,95,39,92
2017-12-03T03:45:00Z,13,20,6,62,13,5,4,1,NA,26,4,12,54,53,21,52
2017-12-03T04:00:00Z,1,2,0,9,2,0,0,0,NA,4,0,1,10,9,3,8
2017-12-03T04:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T04:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T04:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T05:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T05:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T05:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T05:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T06:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T06:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T06:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T06:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T07:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T07:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T07:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T07:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T08:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T08:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T08:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T08:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T09:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T09:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T09:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T09:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T10:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T10:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T10:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T10:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T11:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T11:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T11:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T11:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T12:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T12:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T12:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T12:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T13:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T13:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T13:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T13:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T14:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T14:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T14:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T14:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T15:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T15:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T15:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T15:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T16:00:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T16:15:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T16:30:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2017-12-03T16:45:00Z,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,1
2017-12-03T17:00:00Z,1,2,0,12,3,0,0,0,NA,7,0,2,14,14,5,14
2017-12-03T17:15:00Z,10,15,2,48,11,4,3,1,NA,22,3,10,45,45,18,47
2017-12-03T17:30:00Z,29,45,16,130,30,11,9,6,NA,60,10,26,121,118,46,124
2017-12-03T17:45:00Z,56,84,33,245,56,21,18,11,NA,111,20,51,227,222,86,229
2017-12-03T18:00:00Z,79,117,47,340,80,30,25,16,NA,154,26,70,318,306,119,316
2017-12-03T18:15:00Z,111,160,68,483,113,44,36,24,NA,217,38,102,463,446,166,452
2017-12-03T18:30:00Z,150,214,91,639,150,58,48,32,NA,286,50,136,617,587,217,594
2017-12-03T18:45:00Z,185,242,170,780,185,75,54,46,NA,353,62,175,775,851,266,711
2017-12-03T19:00:00Z,199,270,160,848,202,80,61,49,NA,378,66,186,924,807,289,774
2017-12-03T19:15:00Z,291,368,210,1286,301,132,90,82,NA,545,97,297,1430,1195,411,1090
2017-12-03T19:30:00Z,204,251,139,962,208,86,64,48,NA,373,64,192,908,807,264,740
2017-12-03T19:45:00Z,344,440,234,1559,351,151,102,81,NA,635,111,331,1578,1331,459,1250
2017-12-03T20:00:00Z,392,503,253,1636,413,166,123,91,NA,758,129,389,1817,1583,530,1479
2017-12-03T20:15:00Z,441,532,285,1752,444,178,130,98,NA,835,136,427,2008,1973,553,1542
2017-12-03T20:30:00Z,411,508,255,1607,403,151,119,88,NA,786,123,373,1725,1691,501,1405
2017-12-03T20:45:00Z,775,752,513,2547,809,279,200,170,NA,1756,194,750,3630,3840,711,1991
2017-12-03T21:00:00Z,757,708,551,2610,922,282,207,175,NA,2010,223,848,3978,3881,619,1713
2017-12-03T21:15:00Z,538,684,346,2306,543,200,162,117,NA,1096,161,523,2260,2232,621,1766
2017-12-03T21:30:00Z,681,1017,387,2859,667,247,195,152,NA,1439,199,683,2582,2268,667,1902
2017-12-03T21:45:00Z,650,1099,365,2370,629,229,188,138,NA,1299,188,637,2233,2418,629,1806
2017-12-03T22:00:00Z,513,804,301,2133,506,194,163,111,NA,1034,166,487,1968,2016,682,1922
2017-12-03T22:15:00Z,719,1199,403,2797,658,260,214,151,NA,1425,215,686,2559,2669,818,2331
2017-12-03T22:30:00Z,567,860,322,2201,523,203,171,117,NA,1064,176,508,2066,1984,741,2077
2017-12-03T22:45:00Z,486,739,280,1912,455,172,147,99,NA,913,154,427,1788,1702,653,1824
2017-12-03T23:00:00Z,518,760,286,1837,472,185,151,103,NA,990,157,464,1859,1674,653,1841
2017-12-03T23:15:00Z,618,919,340,2164,559,219,177,124,NA,1174,178,554,2174,1920,770,2178
2017-12-03T23:30:00Z,677,995,368,2434,604,232,184,133,NA,1293,181,594,2244,1930,812,2289
2017-12-03T23:45:00Z,583,844,316,2066,517,194,148,113,NA,1128,142,510,1791,1492,682,1894
2017-12-04T00:00:00Z,515,732,289,1797,469,179,142,104,NA,1010,138,470,1710,1464,658,1796
2017-12-04T00:15:00Z,518,692,294,1729,518,182,139,108,NA,1060,127,521,1660,1262,676,1684
2017-12-04T00:30:00Z,431,606,245,1527,444,156,125,93,NA,927,114,448,1525,1204,592,1563
2017-12-04T00:45:00Z,467,658,258,1638,470,161,126,102,NA,1093,105,513,1571,1092,559,1507
2017-12-04T01:00:00Z,373,505,202,1261,342,122,106,81,NA,843,92,379,1324,970,474,1261
2017-12-04T01:15:00Z,379,510,215,1352,355,123,111,83,NA,717,102,342,1554,1089,499,1295
2017-12-04T01:30:00Z,252,372,145,990,234,86,74,50,NA,469,77,213,940,852,342,966
2017-12-04T01:45:00Z,216,322,126,846,199,75,63,43,NA,413,66,185,780,723,301,863
2017-12-04T02:00:00Z,164,249,97,673,155,57,49,32,NA,311,52,139,606,578,234,669
